Country Name,Country Code,Indicator Name,Indicator Code,1995,1996,1997,1998,1999,2000,2001,2002,2005,2010,2014
Argentina,ARG,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,"51,600,000,000.00","50,100,000,000.00","49,900,000,000.00","55,800,000,000.00","62,300,000,000.00","62,300,000,000.00","62,900,000,000.00","34,100,000,000.00","36,400,000,000.00","59,000,000,000.00","59,000,000,000.00"
Argentina,ARG,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,"69,900,000,000.00","70,100,000,000.00","63,200,000,000.00","71,900,000,000.00","71,700,000,000.00","73,800,000,000.00","69,600,000,000.00","41,400,000,000.00","45,200,000,000.00","77,500,000,000.00","77,500,000,000.00"
Argentina,ARG,Natural capital (constant 2018 US$),NW.NCA.TO,"422,000,000,000.00","444,000,000,000.00","455,000,000,000.00","447,000,000,000.00","450,000,000,000.00","439,000,000,000.00","441,000,000,000.00","468,000,000,000.00","658,000,000,000.00","699,000,000,000.00","699,000,000,000.00"
Argentina,ARG,Natural capital per capita (constant 2018 US$),NW.NCA.PC,"12,119.75","12,596.48","12,760.97","12,406.92","12,339.72","11,892.93","11,839.07","12,406.91","16,927.74","17,140.02","17,140.02"
Argentina,ARG,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,"5,910.87","6,025.23","6,099.97","6,020.92","5,990.97","5,809.16","5,712.61","6,875.99","9,559.69","8,817.76","8,817.76"
Argentina,ARG,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,"2,842.65","3,029.05","3,049.79","3,043.02","3,160.25","3,084.07","3,055.31","3,828.91","5,400.51","5,029.34","5,029.34"
Argentina,ARG,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,"3,068.23","2,996.18","3,050.18","2,977.90","2,830.72","2,725.08","2,657.30","3,047.08","4,159.18","3,788.42","3,788.42"
Argentina,ARG,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,"1,979.23","2,147.24","2,051.55","1,735.06","1,688.65","1,292.55","1,481.24",494.01,316.39,42.28,42.28
Argentina,ARG,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,"2,865.86","2,956.92","3,103.83","3,160.34","3,036.70","2,981.12","2,830.26","2,605.83","3,067.65","2,884.34","2,884.34"
Argentina,ARG,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,185.17,185.89,178.62,169.81,163.27,140.29,119.59,164.24,246.09,276.05,276.05
Argentina,ARG,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,747.21,851.21,878.22,865.03,"1,010.05","1,229.49","1,261.48","1,736.51","2,838.72","3,739.54","3,739.54"
Argentina,ARG,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Argentina,ARG,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,756.34,858.06,885.24,878.77,"1,029.74","1,245.66","1,275.91","1,779.10","3,071.85","4,500.39","4,500.39"
Argentina,ARG,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0.26,0.09,0.06,0.05,0.05,0.01,0.05,0.05,0.43,3.15,3.15
Argentina,ARG,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,132.79,134.13,149.73,146.76,151.13,199.73,237.72,342.90,416.64,407.19,407.19
Argentina,ARG,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,9.13,6.85,7.02,13.74,19.68,16.17,14.43,42.60,233.13,760.85,760.85
Argentina,ARG,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,614.16,716.99,728.43,718.22,858.86,"1,029.75","1,023.71","1,393.55","2,421.65","3,329.20","3,329.20"
